Name,GEOID20,TAPERSONS,total_TAPERSONS
Atlantic,530330095002021,61,8710
Atlantic,530330095002022,40,8710
Atlantic,530330095002023,0,8710
Atlantic,530330095002024,0,8710
Atlantic,530330095002025,42,8710
Atlantic,530330095002026,93,8710
Atlantic,530330095002027,0,8710
Atlantic,530330095002028,0,8710
Atlantic,530330095002029,0,8710
Atlantic,530330095002042,190,8710
Atlantic,530330095002043,17,8710
Atlantic,530330095002044,45,8710
Atlantic,530330095002045,0,8710
Atlantic,530330095002046,11,8710
Atlantic,530330095002047,55,8710
Atlantic,530330095002053,10,8710
Atlantic,530330095002054,17,8710
Atlantic,530330095004004,0,8710
Atlantic,530330095004005,0,8710
Belltown,530330072011000,362,24288
Belltown,530330072011001,565,24288
Belltown,530330072011002,3,24288
Belltown,530330072011003,420,24288
Belltown,530330072011004,15,24288
Belltown,530330072011005,391,24288
Belltown,530330072012000,0,24288
Belltown,530330072012001,0,24288
Belltown,530330072012002,205,24288
Belltown,530330072012003,263,24288
Belltown,530330072012004,0,24288
Belltown,530330072012005,0,24288
