GEOID20,District
530339901000061,1
530330116023004,1
530330116023005,1
530330116023006,1
530330116023007,1
530330116023008,1
530330116023009,1
530330116023010,1
530330116023011,1
530330116023022,1
530339901000059,1
530330106021007,1
530330106021017,1
530330106021018,1
530330106021020,1
530330106021021,1
530330106022018,1
530330106022019,1
530330106022020,1
530339901000058,1
530330106022014,1
530330106022015,1
530330106022016,1
530330106022017,1
530339901000057,1
530330097012024,1
530330106022000,1
530330106022001,1
530330106022004,1
530330106022005,1
530330106022006,1
530339901000056,1
530330097012011,1
530330097012012,1
530330097012013,1
530330097012014,1
530330097012015,1
530330097012016,1
530330097012019,1
530330097012020,1
530330106022002,1
530330106022003,1
530339901000055,1
530330097012005,1
530330097012006,1
530330097012007,1
530330097012008,1
530330097012009,1
530330097012010,1
530330097014014,1
530330097014015,1
530330097014016,1
530330097014019,1
530339901000054,1
530330097011002,1
530330097011003,1
530330097011004,1
530330097011005,1
530330097011015,1
530330097011016,1
530330097011017,1
530330097011019,1
530330097014009,1
530339901000040,1
530339901000053,1
530330097011001,1
530330097011006,1
530330097011012,1
530330097011013,1
530330097011014,1
530330097011018,1
530339901000037,1
530339901000041,1
530339901000042,1
530339901000043,1
530330097014006,1
530330097014007,1
530330097014008,1
530330097014010,1
530330097014011,1
530330097012004,1
530330097014004,1
530330097014005,1
530330097014012,1
530330097014013,1
530330097014018,1
530330097012001,1
530330097012002,1
530330097012003,1
530330097012018,1
530330097012027,1
530330097012030,1
530330097014017,1
530330097024010,1
530330097012017,1
530330097012022,1
530330097012023,1
530330097012029,1
530330097023005,1
530330097023007,1
530330097024024,1
530330097024025,1
530330097024026,1
530330097012021,1
530330097012026,1
530330097023008,1
530330097023009,1
530330097023019,1
530330097023020,1
530330097023021,1
530330105021006,1
530330105021007,1
530330097012025,1
530330097023022,1
530330097023023,1
530330097023024,1
530330097023025,1
530330105021008,1
530330105022007,1
530330105022008,1
530330105022015,1
530330105022020,1
530330106022007,1
530330106022008,1
530330106022009,1
530330106022010,1
530330116012029,1
530330116012030,1
530330120003004,1
530330120003005,1
530330120003006,1
530330120003007,1
530330120003015,1
530330120003016,1
530330120003017,1
530330121001004,1
530330121001005,1
530330121001011,1
530330120002015,1
530330120002016,1
530330120002017,1
530330120002018,1
530330120002019,1
530330120002020,1
530330120002021,1
530330121001016,1
530330121001017,1
530330121001020,1
530330121001015,1
530330121001019,1
530330121001021,1
530330121002005,1
530330121002011,1
530330121002012,1
530330121002016,1
530330121002000,1
530330121002001,1
530330121002002,1
530330121002003,1
530330121002004,1
530330121002006,1
530330121002007,1
530330121002008,1
530330121002009,1
530330121002013,1
530330121002020,1
530330120001008,1
530330120002004,1
530330120002005,1
530330120002006,1
530330120002007,1
530330120002008,1
530330120002009,1
530330120003018,1
530330120001002,1
530330120001003,1
530330120001004,1
530330120001005,1
530330120001006,1
530330120001007,1
530330120003000,1
530330120003012,1
530330120003013,1
530330120003014,1
530330114023008,1
530330114023009,1
530330116011024,1
530330116011030,1
530330116012018,1
530330116012019,1
530330116012020,1
530330116012021,1
530330116012022,1
530330116012023,1
530330116012024,1
530330116012025,1
530330115002000,1
530330115002001,1
530330115002002,1
530330115002003,1
530330115002004,1
530330115002005,1
530330115002006,1
530330115002007,1
530330115002008,1
530330115003024,1
530330115003017,1
530330115003018,1
530330115003019,1
530330115003020,1
530330115003021,1
530330115003022,1
530330115003023,1
530330115003005,1
530330115003006,1
530330115003007,1
530330115003008,1
530330115003009,1
530330115003010,1
530330115003011,1
530330115003012,1
530330115003013,1
530330115003014,1
530330106013015,1
530330106013016,1
530330106013020,1
530330115003002,1
530330116021000,1
530330116021012,1
530330106013000,1
530330106013001,1
530330106013002,1
530330106013003,1
530330106013004,1
530330106013005,1
530330106013017,1
530330106013018,1
530330106013019,1
530330106012014,1
530330106012015,1
530330106012016,1
530330106012017,1
530330106012018,1
530330107023002,1
530330107023003,1
530330107023004,1
530330107023005,1
530330105011006,1
530330105011007,1
530330105012002,1
530330105012008,1
530330106011002,1
530330106011003,1
530330106011004,1
530330106011014,1
530330106011017,1
530330106011018,1
530330106012002,1
530330106012003,1
530330106012004,1
530330098021022,1
530330098021023,1
530330098021024,1
530330098022000,1
530330098022001,1
530330098022002,1
530330098022003,1
530330098022004,1
530330098022011,1
530330098022012,1
530330098022013,1
530330098022014,1
530330098022015,1
530330105013001,1
530330105013008,1
530330098021008,1
530330098021015,1
530330098021016,1
530330098021017,1
530330098021018,1
530330098021019,1
530330098021020,1
530330098021021,1
530330098021000,1
530330098021001,1
530330098021002,1
530330098021003,1
530330098021004,1
530330098021005,1
530330098021009,1
530330098021010,1
530330098021011,1
530330098021012,1
530330098021013,1
530330098021014,1
530330098012020,1
530330098012021,1
530330098012022,1
530330098012023,1
530330098012024,1
530330099001002,1
530330098012010,1
530330098012015,1
530330098012016,1
530330098012017,1
530330098012018,1
530330098012019,1
530330099001001,1
530330099004046,1
530330096001011,1
530330096001022,1
530330096001023,1
530330098012000,1
530330098012001,1
530330098012008,1
530330098012009,1
530330099001000,1
530330099004047,1
530330096001001,1
530330096001004,1
530330096001005,1
530330096001006,1
530330096001007,1
530330096001008,1
530330096001009,1
530330096001000,1
530330096001002,1
530330096001010,1
530330096002000,1
530330096002001,1
530330096002002,1
530330096002003,1
530330096002004,1
530330096002005,1
530330096003001,1
530339901000034,1
530339901000035,1
530339901000046,1
530330096002024,1
530330096002025,1
530330096004007,1
530330096004008,1
530330096004009,1
530330096004010,1
530330096004011,1
530330096004012,1
530330096002006,1
530330096002007,1
530330096002009,1
530330096002018,1
530330096002019,1
530330096002020,1
530330096002021,1
530330096002022,1
530330096002023,1
530330096004000,1
530330096004001,1
530330096001015,1
530330096001016,1
530330096001017,1
530330096001018,1
530330096004017,1
530330096004018,1
530330096004019,1
530330096004020,1
530330096002010,1
530330096002011,1
530330096002012,1
530330096002013,1
530330096002014,1
530330096003002,1
530330096003003,1
530330096003004,1
530330096003005,1
530330096003009,1
530330096003010,1
530330096003011,1
530330096003020,1
530330096004016,1
530330096004023,1
530330096004024,1
530330096004025,1
530330096004026,1
530330097022001,1
530330097022002,1
530339901000051,1
530330096003006,1
530330096003007,1
530330096003008,1
530330096003013,1
530330096003021,1
530330097021001,1
530330097021002,1
530330097021003,1
530330097021004,1
530330097021005,1
530330097021006,1
530330097021007,1
530330097022014,1
530330097022015,1
530330097022017,1
530330097013000,1
530330097013007,1
530330097013008,1
530330097013022,1
530330097022000,1
530330097022004,1
530330097022005,1
530330097022006,1
530330097022007,1
530330097022008,1
530330097022009,1
530339901000052,1
530330097013001,1
530330097013006,1
530330097013013,1
530330097013014,1
530330097013015,1
530330097013016,1
530330097013017,1
530330097013018,1
530330097013019,1
530330097022003,1
530339901000049,1
530339901000050,1
530330097011009,1
530330097013002,1
530330097013003,1
530330097013004,1
530330097013005,1
530330097013009,1
530330097013010,1
530339901000039,1
530339901000045,1
530339901000047,1
530330097011000,1
530330097011007,1
530330097011008,1
530330097011010,1
530330097011011,1
530330097013011,1
530330097013012,1
530330097013023,1
530330097013024,1
530339901000038,1
530339901000044,1
530339901000048,1
530330096002008,1
530330096003000,1
530330096004002,1
530330096004003,1
530330096004004,1
530330096004005,1
530330096004006,1
530330096004013,1
530330096004014,1
530330096004015,1
530330096003012,1
530330096003014,1
530330096003015,1
530330096003016,1
530330096003017,1
530330096003018,1
530330096003019,1
530330096004021,1
530330096004022,1
530330096001012,1
530330096001013,1
530330096001014,1
530330096001019,1
530330096001020,1
530330096001021,1
530330098011000,1
530330098011001,1
530330098011002,1
530330098011003,1
530330098011004,1
530330098011007,1
530330098011006,1
530330098011015,1
530330098011016,1
530330098012002,1
530330098012003,1
530330098012004,1
530330098012005,1
530330098012006,1
530330098012007,1
530330098012011,1
530330098012012,1
530330098012013,1
530330098012014,1
530330098011012,1
530330098011013,1
530330098011014,1
530330098013000,1
530330098013001,1
530330098013002,1
530330098013010,1
530330098013011,1
530330098013012,1
530330098013013,1
530330098021006,1
530330098021007,1
530330098023000,1
530330098023007,1
530330098023008,1
530330098023009,1
530330098023010,1
530330098023011,1
530330098023012,1
530330098023013,1
530330098023014,1
530330098023015,1
530330098022005,1
530330098022006,1
530330098022010,1
530330098022016,1
530330098022018,1
530330098022019,1
530330105021000,1
530330105021001,1
530330105021002,1
530330105021005,1
530330105021012,1
530330105021013,1
530330105021014,1
530330105021011,1
530330105021015,1
530330105022000,1
530330105022001,1
530330105022002,1
530330105023001,1
530330105023002,1
530330105023003,1
530330105021009,1
530330105021010,1
530330105022003,1
530330105022004,1
530330105022005,1
530330105022006,1
530330105022010,1
530330105022011,1
530330105022012,1
530330105022016,1
530330105022017,1
530330105022018,1
530330105022019,1
530330106022011,1
530330106022012,1
530330106022013,1
530330106023003,1
530330106023004,1
530330106021001,1
530330106021002,1
530330106021003,1
530330106021004,1
530330106022022,1
530330106022023,1
530330106022024,1
530330106023005,1
530330106023013,1
530330106023014,1
530330097023004,1
530330097023006,1
530330097023010,1
530330097023011,1
530330097023012,1
530330097023013,1
530330097021020,1
530330097021021,1
530330097023002,1
530330097023003,1
530330097024000,1
530330097024001,1
530330097024018,1
530330097024019,1
530330097024020,1
530330097024021,1
530330097021011,1
530330097021012,1
530330097022010,1
530330097022011,1
530330097022016,1
530330097022020,1
530330097013020,1
530330097013021,1
530330097014000,1
530330097014001,1
530330097014002,1
530330097014003,1
530330097022012,1
530330097022013,1
530330097012000,1
530330097012028,1
530330097022018,1
530330097022019,1
530330097024002,1
530330097024003,1
530330097024004,1
530330097024005,1
530330097024006,1
530330097024007,1
530330097024008,1
530330097024009,1
530330097024011,1
530330097024012,1
530330097024013,1
530330097024014,1
530330097024015,1
530330097024016,1
530330097024017,1
530330097021019,1
530330097023000,1
530330097023001,1
530330097023015,1
530330097024022,1
530330097024023,1
530330098022009,1
530330098022007,1
530330098022008,1
530330098023005,1
530330098023006,1
530330098023016,1
530330098023017,1
530330098013007,1
530330098013008,1
530330098013009,1
530330098013014,1
530330098023001,1
530330098023002,1
530330098023003,1
530330098023004,1
530330098011010,1
530330098011011,1
530330098013003,1
530330098013004,1
530330098013005,1
530330098013006,1
530330097021000,1
530330097021008,1
530330098011005,1
530330098011008,1
530330098011009,1
530330097021009,1
530330097021010,1
530330097021013,1
530330097021014,1
530330097021015,1
530330097021016,1
530330097021017,1
530330097021018,1
530330097023014,1
530330097023016,1
530330097023017,1
530330097023018,1
530330098022017,1
530330105021003,1
530330105021004,1
530330106021005,1
530330106021006,1
530330106021008,1
530330106021009,1
530330106021011,1
530330106021012,1
530330106021013,1
530330106021014,1
530330106021015,1
530330106021016,1
530330106021019,1
530330106021022,1
530330106021023,1
530330106021024,1
530330106022021,1
530330116023000,1
530330116023001,1
530330116023002,1
530330116023003,1
530330120002010,1
530330120002011,1
530330120002012,1
530330120002013,1
530330120002014,1
530330120003019,1
530330120003020,1
530330120003021,1
530330121001010,1
530330116011009,1
530330116011010,1
530330116011020,1
530330116011022,1
530330116011023,1
530330116011017,1
530330116011018,1
530330116011019,1
530330116011021,1
530330116011029,1
530330116012009,1
530330116012012,1
530330116012014,1
530330116022005,1
530330116022006,1
530330116022007,1
530330116022008,1
530330116022009,1
530330116022010,1
530330116022011,1
530330116022012,1
530330116021007,1
530330116021008,1
530330116021009,1
530330116022000,1
530330116022001,1
530330116022003,1
530330116022004,1
530330116021001,1
530330116021002,1
530330116021003,1
530330116021004,1
530330116021005,1
530330116021010,1
530330116021011,1
530330099002008,1
530330099002009,1
530330105012003,1
530330105012004,1
530330105012005,1
530330105012006,1
530330105012007,1
530330105011000,1
530330105012000,1
530330105012001,1
530330105013011,1
530330105013012,1
530330105013013,1
530330105013000,1
530330105013002,1
530330105013003,1
530330105013004,1
530330105013005,1
530330105013006,1
530330105013007,1
530330105024002,1
530330105024003,1
530330105023000,1
530330105023004,1
530330105023005,1
530330105024004,1
530330105023006,1
530330105023007,1
530330105023008,1
530330105023009,1
530330106011007,1
530330106011008,1
530330106011009,1
